State,category,value,year
New Jersey,RNATURALINC,3.556478921,2014
New Mexico,RNATURALINC,4.765526007,2014
New York,RNATURALINC,4.378743655,2014
North Carolina,RNATURALINC,3.672936749,2014
North Dakota,RNATURALINC,6.698379527999999,2014
Ohio,RNATURALINC,2.3107835530000003,2014
Oklahoma,RNATURALINC,3.980769273,2014
Oregon,RNATURALINC,3.0168490539999997,2014
Pennsylvania,RNATURALINC,1.050667609,2014
Rhode Island,RNATURALINC,1.304228023,2014
South Carolina,RNATURALINC,2.742698121,2014
South Dakota,RNATURALINC,6.268378187000001,2014
Tennessee,RNATURALINC,2.837209727,2014
Texas,RNATURALINC,7.795768238,2014
Utah,RNATURALINC,12.3650095,2014
Vermont,RNATURALINC,1.22545011,2014
Virginia,RNATURALINC,4.954257592,2014
Washington,RNATURALINC,5.092598134,2014
West Virginia,RNATURALINC,-0.685219798,2014
Wisconsin,RNATURALINC,3.327328676,2014
Wyoming,RNATURALINC,5.336755253,2014
District of Columbia,RNATURALINC,6.756860071,2014
Alabama,RINTERNATIONALMIG,1.032384089,2011
Alaska,RINTERNATIONALMIG,2.123322575,2011
Arizona,RINTERNATIONALMIG,0.976329387,2011
Arkansas,RINTERNATIONALMIG,1.967113977,2011
California,RINTERNATIONALMIG,3.923456719,2011
Colorado,RINTERNATIONALMIG,1.7497626919999998,2011
Connecticut,RINTERNATIONALMIG,4.501329311,2011
Delaware,RINTERNATIONALMIG,2.436433645,2011
Florida,RINTERNATIONALMIG,5.819212372999999,2011
Georgia,RINTERNATIONALMIG,2.269190915,2011
Hawaii,RINTERNATIONALMIG,4.983588001,2011
Idaho,RINTERNATIONALMIG,0.894617995,2011
Illinois,RINTERNATIONALMIG,2.2420482930000003,2011
Indiana,RINTERNATIONALMIG,1.458460254,2011
Iowa,RINTERNATIONALMIG,1.5930798000000002,2011
Kansas,RINTERNATIONALMIG,1.750419015,2011
Kentucky,RINTERNATIONALMIG,1.180980097,2011
Louisiana,RINTERNATIONALMIG,1.4854926569999998,2011
Maine,RINTERNATIONALMIG,0.8895446859999999,2011
Maryland,RINTERNATIONALMIG,4.541119301,2011
Massachusetts,RINTERNATIONALMIG,5.312703228999999,2011
Michigan,RINTERNATIONALMIG,1.825616282,2011
Minnesota,RINTERNATIONALMIG,2.361505712,2011
Mississippi,RINTERNATIONALMIG,0.623269222,2011
Missouri,RINTERNATIONALMIG,1.257472018,2011
Montana,RINTERNATIONALMIG,0.6065678320000001,2011
Nebraska,RINTERNATIONALMIG,1.8142222280000002,2011
Nevada,RINTERNATIONALMIG,2.7465479569999998,2011
New Hampshire,RINTERNATIONALMIG,1.333775648,2011
New Jersey,RINTERNATIONALMIG,5.564599369,2011
New Mexico,RINTERNATIONALMIG,1.067250541,2011
New York,RINTERNATIONALMIG,5.819804694,2011
North Carolina,RINTERNATIONALMIG,1.8758012990000001,2011
North Dakota,RINTERNATIONALMIG,1.5342894569999999,2011
Ohio,RINTERNATIONALMIG,1.368604582,2011
Oklahoma,RINTERNATIONALMIG,1.332890185,2011
Oregon,RINTERNATIONALMIG,1.571243212,2011
Pennsylvania,RINTERNATIONALMIG,2.125548889,2011
Rhode Island,RINTERNATIONALMIG,3.780346568,2011
South Carolina,RINTERNATIONALMIG,1.101688798,2011
South Dakota,RINTERNATIONALMIG,1.5411223,2011
Tennessee,RINTERNATIONALMIG,1.243745892,2011
Texas,RINTERNATIONALMIG,3.097330199,2011
Utah,RINTERNATIONALMIG,1.7485826530000002,2011
Vermont,RINTERNATIONALMIG,1.007792424,2011
Virginia,RINTERNATIONALMIG,3.643504497,2011
Washington,RINTERNATIONALMIG,2.9699153419999997,2011
West Virginia,RINTERNATIONALMIG,0.557538935,2011
Wisconsin,RINTERNATIONALMIG,1.036492812,2011
Wyoming,RINTERNATIONALMIG,0.6855190290000001,2011
District of Columbia,RINTERNATIONALMIG,5.47307237,2011
Alabama,RINTERNATIONALMIG,1.169746399,2012
Alaska,RINTERNATIONALMIG,3.784947302,2012
Arizona,RINTERNATIONALMIG,1.042846734,2012
Arkansas,RINTERNATIONALMIG,2.023930581,2012
California,RINTERNATIONALMIG,3.94672024,2012
Colorado,RINTERNATIONALMIG,2.1071884730000003,2012
Connecticut,RINTERNATIONALMIG,4.552325649,2012
Delaware,RINTERNATIONALMIG,2.62288254,2012
Florida,RINTERNATIONALMIG,5.5972524560000005,2012
Georgia,RINTERNATIONALMIG,2.574066623,2012
Hawaii,RINTERNATIONALMIG,6.883393353,2012
Idaho,RINTERNATIONALMIG,1.0121502059999998,2012
Illinois,RINTERNATIONALMIG,2.308132816,2012
Indiana,RINTERNATIONALMIG,1.44643192,2012
Iowa,RINTERNATIONALMIG,1.588382304,2012
Kansas,RINTERNATIONALMIG,2.264446881,2012
Kentucky,RINTERNATIONALMIG,1.471182451,2012
Louisiana,RINTERNATIONALMIG,1.693549828,2012
Maine,RINTERNATIONALMIG,1.002062095,2012
Maryland,RINTERNATIONALMIG,4.71026237,2012
Massachusetts,RINTERNATIONALMIG,5.278525581999999,2012
Michigan,RINTERNATIONALMIG,1.87161095,2012
Minnesota,RINTERNATIONALMIG,2.405707857,2012
Mississippi,RINTERNATIONALMIG,0.922777567,2012
Missouri,RINTERNATIONALMIG,1.4402004019999999,2012
Montana,RINTERNATIONALMIG,0.865777522,2012
Nebraska,RINTERNATIONALMIG,2.006101599,2012
Nevada,RINTERNATIONALMIG,2.860884817,2012
New Hampshire,RINTERNATIONALMIG,1.4442643530000001,2012
New Jersey,RINTERNATIONALMIG,5.390037844,2012
New Mexico,RINTERNATIONALMIG,1.34182048,2012
New York,RINTERNATIONALMIG,5.627811782,2012
North Carolina,RINTERNATIONALMIG,2.473442478,2012
North Dakota,RINTERNATIONALMIG,2.214936836,2012
Ohio,RINTERNATIONALMIG,1.441829456,2012
Oklahoma,RINTERNATIONALMIG,1.604769118,2012
Oregon,RINTERNATIONALMIG,1.55646272,2012
Pennsylvania,RINTERNATIONALMIG,2.155754413,2012
Rhode Island,RINTERNATIONALMIG,3.9939999719999997,2012
South Carolina,RINTERNATIONALMIG,1.6164884380000002,2012
South Dakota,RINTERNATIONALMIG,1.815907275,2012
Tennessee,RINTERNATIONALMIG,1.443646067,2012
Texas,RINTERNATIONALMIG,3.09318118,2012
Utah,RINTERNATIONALMIG,1.7906653330000002,2012
Vermont,RINTERNATIONALMIG,1.087348753,2012
Virginia,RINTERNATIONALMIG,4.399884443,2012
Washington,RINTERNATIONALMIG,3.408114204,2012
West Virginia,RINTERNATIONALMIG,0.609490757,2012
Wisconsin,RINTERNATIONALMIG,1.034663139,2012
Wyoming,RINTERNATIONALMIG,0.959350787,2012
District of Columbia,RINTERNATIONALMIG,5.589951787,2012
Alabama,RINTERNATIONALMIG,1.165831562,2013
Alaska,RINTERNATIONALMIG,3.2036176910000003,2013
Arizona,RINTERNATIONALMIG,1.090035401,2013
Arkansas,RINTERNATIONALMIG,2.141877109,2013
California,RINTERNATIONALMIG,4.207353154,2013
Colorado,RINTERNATIONALMIG,2.074199657,2013
Connecticut,RINTERNATIONALMIG,4.753601865,2013
Delaware,RINTERNATIONALMIG,2.608949141,2013
Florida,RINTERNATIONALMIG,5.783717491,2013
Georgia,RINTERNATIONALMIG,2.510525512,2013
Hawaii,RINTERNATIONALMIG,6.426690718,2013
Idaho,RINTERNATIONALMIG,1.05285041,2013
Illinois,RINTERNATIONALMIG,2.5050151730000003,2013
Indiana,RINTERNATIONALMIG,1.586775447,2013
Iowa,RINTERNATIONALMIG,1.732412752,2013
Kansas,RINTERNATIONALMIG,2.106968337,2013
Kentucky,RINTERNATIONALMIG,1.394732216,2013
Louisiana,RINTERNATIONALMIG,1.651933479,2013
Maine,RINTERNATIONALMIG,1.045424405,2013
Maryland,RINTERNATIONALMIG,4.914730973,2013
Massachusetts,RINTERNATIONALMIG,5.589798741,2013
Michigan,RINTERNATIONALMIG,2.029017477,2013
Minnesota,RINTERNATIONALMIG,2.583619335,2013
Mississippi,RINTERNATIONALMIG,0.784163773,2013
Missouri,RINTERNATIONALMIG,1.4541600730000002,2013
Montana,RINTERNATIONALMIG,0.792068621,2013
Nebraska,RINTERNATIONALMIG,2.056139205,2013
Nevada,RINTERNATIONALMIG,3.032412378,2013
New Hampshire,RINTERNATIONALMIG,1.5363591769999998,2013
New Jersey,RINTERNATIONALMIG,5.799240387999999,2013
New Mexico,RINTERNATIONALMIG,1.283954003,2013
New York,RINTERNATIONALMIG,6.051932151,2013
North Carolina,RINTERNATIONALMIG,2.260640836,2013
North Dakota,RINTERNATIONALMIG,1.915034211,2013
Ohio,RINTERNATIONALMIG,1.5185807530000002,2013
Oklahoma,RINTERNATIONALMIG,1.508700516,2013
Oregon,RINTERNATIONALMIG,1.7281753659999999,2013
Pennsylvania,RINTERNATIONALMIG,2.272757604,2013
Rhode Island,RINTERNATIONALMIG,4.106380322,2013
South Carolina,RINTERNATIONALMIG,1.3793176090000001,2013
South Dakota,RINTERNATIONALMIG,1.7511758830000002,2013
Tennessee,RINTERNATIONALMIG,1.417492881,2013
Texas,RINTERNATIONALMIG,3.2012131389999996,2013
Utah,RINTERNATIONALMIG,1.888856528,2013
Vermont,RINTERNATIONALMIG,1.150844418,2013
Virginia,RINTERNATIONALMIG,4.195151693,2013
Washington,RINTERNATIONALMIG,3.455210418,2013
West Virginia,RINTERNATIONALMIG,0.631282501,2013
Wisconsin,RINTERNATIONALMIG,1.129419217,2013
Wyoming,RINTERNATIONALMIG,0.8585348359999999,2013
District of Columbia,RINTERNATIONALMIG,5.871583638,2013
Alabama,RINTERNATIONALMIG,1.1578610059999999,2014
Alaska,RINTERNATIONALMIG,2.86975972,2014
Arizona,RINTERNATIONALMIG,1.091283336,2014
Arkansas,RINTERNATIONALMIG,2.129805145,2014
California,RINTERNATIONALMIG,4.177388805,2014
Colorado,RINTERNATIONALMIG,2.010735464,2014
Connecticut,RINTERNATIONALMIG,4.730949811,2014
Delaware,RINTERNATIONALMIG,2.565488749,2014
Florida,RINTERNATIONALMIG,5.687300082,2014
Georgia,RINTERNATIONALMIG,2.470423453,2014
Hawaii,RINTERNATIONALMIG,6.074494757999999,2014
Idaho,RINTERNATIONALMIG,1.0439419490000001,2014
Illinois,RINTERNATIONALMIG,2.518554482,2014
Indiana,RINTERNATIONALMIG,1.59057466,2014
Iowa,RINTERNATIONALMIG,1.7317617790000002,2014
Kansas,RINTERNATIONALMIG,2.050752592,2014
Kentucky,RINTERNATIONALMIG,1.3568530269999999,2014
Louisiana,RINTERNATIONALMIG,1.620655763,2014
Maine,RINTERNATIONALMIG,1.0358091329999999,2014
Maryland,RINTERNATIONALMIG,4.860033584,2014
Massachusetts,RINTERNATIONALMIG,5.542473393,2014
Michigan,RINTERNATIONALMIG,2.0288700509999997,2014
Minnesota,RINTERNATIONALMIG,2.5740785219999998,2014
Mississippi,RINTERNATIONALMIG,0.751718303,2014
Missouri,RINTERNATIONALMIG,1.427261134,2014
Montana,RINTERNATIONALMIG,0.751554005,2014
Nebraska,RINTERNATIONALMIG,2.02907794,2014
Nevada,RINTERNATIONALMIG,3.0035912739999997,2014
New Hampshire,RINTERNATIONALMIG,1.5293861430000002,2014
New Jersey,RINTERNATIONALMIG,5.7845304429999995,2014
New Mexico,RINTERNATIONALMIG,1.280777056,2014
New York,RINTERNATIONALMIG,6.023998789,2014
North Carolina,RINTERNATIONALMIG,2.1409717969999997,2014
North Dakota,RINTERNATIONALMIG,1.7630911219999998,2014
Ohio,RINTERNATIONALMIG,1.513931868,2014
Oklahoma,RINTERNATIONALMIG,1.4722223769999998,2014
Oregon,RINTERNATIONALMIG,1.7375875619999999,2014
Pennsylvania,RINTERNATIONALMIG,2.273109046,2014
Rhode Island,RINTERNATIONALMIG,4.069191431,2014
South Carolina,RINTERNATIONALMIG,1.310647785,2014
South Dakota,RINTERNATIONALMIG,1.7060255430000002,2014
Tennessee,RINTERNATIONALMIG,1.4041950019999998,2014
Texas,RINTERNATIONALMIG,3.1662136860000003,2014
Utah,RINTERNATIONALMIG,1.8697539330000001,2014
Vermont,RINTERNATIONALMIG,1.14726384,2014
Virginia,RINTERNATIONALMIG,4.098421403,2014
Washington,RINTERNATIONALMIG,3.396157908,2014
West Virginia,RINTERNATIONALMIG,0.628523125,2014
Wisconsin,RINTERNATIONALMIG,1.139079226,2014
Wyoming,RINTERNATIONALMIG,0.83092337,2014
District of Columbia,RINTERNATIONALMIG,5.749217892000001,2014
Alabama,RDOMESTICMIG,-0.020443249,2011
Alaska,RDOMESTICMIG,-1.175137215,2011
Arizona,RDOMESTICMIG,1.3414718,2011
Arkansas,RDOMESTICMIG,1.36951366,2011
California,RDOMESTICMIG,-1.162079243,2011
Colorado,RDOMESTICMIG,5.183396609,2011
Connecticut,RDOMESTICMIG,-3.384435058,2011
Delaware,RDOMESTICMIG,2.866848127,2011
Florida,RDOMESTICMIG,5.540393445,2011
Georgia,RDOMESTICMIG,1.105815775,2011
Hawaii,RDOMESTICMIG,-0.728611798,2011
Idaho,RDOMESTICMIG,0.058330869,2011
Illinois,RDOMESTICMIG,-5.4247622710000005,2011
Indiana,RDOMESTICMIG,-1.302542626,2011
Iowa,RDOMESTICMIG,0.09157510699999999,2011
Kansas,RDOMESTICMIG,-3.1569683189999997,2011
Kentucky,RDOMESTICMIG,0.597026839,2011
Louisiana,RDOMESTICMIG,0.454747125,2011
Maine,RDOMESTICMIG,0.061763475,2011
Maryland,RDOMESTICMIG,0.062930206,2011
Massachusetts,RDOMESTICMIG,-0.523665785,2011
Michigan,RDOMESTICMIG,-4.371657403,2011
Minnesota,RDOMESTICMIG,-0.628046056,2011
Mississippi,RDOMESTICMIG,-1.9609112030000002,2011
Missouri,RDOMESTICMIG,-2.245426256,2011
Montana,RDOMESTICMIG,3.434199964,2011
Nebraska,RDOMESTICMIG,-0.64486314,2011
Nevada,RDOMESTICMIG,-2.8273287789999997,2011
New Hampshire,RDOMESTICMIG,-1.636664938,2011
New Jersey,RDOMESTICMIG,-5.110337107,2011
New Mexico,RDOMESTICMIG,0.030892824,2011
New York,RDOMESTICMIG,-4.325454828,2011
North Carolina,RDOMESTICMIG,3.172142612,2011
North Dakota,RDOMESTICMIG,9.145424309,2011
Ohio,RDOMESTICMIG,-3.188587898,2011
Oklahoma,RDOMESTICMIG,1.674262736,2011
Oregon,RDOMESTICMIG,2.9576648210000003,2011
Pennsylvania,RDOMESTICMIG,-0.5467672610000001,2011
Rhode Island,RDOMESTICMIG,-5.839158082000001,2011
South Carolina,RDOMESTICMIG,3.1912023019999998,2011
South Dakota,RDOMESTICMIG,2.4494578330000003,2011
Tennessee,RDOMESTICMIG,2.4525251519999998,2011
Texas,RDOMESTICMIG,4.577944559,2011
Utah,RDOMESTICMIG,-0.32882084300000003,2011
Vermont,RDOMESTICMIG,-0.7522507629999999,2011
Virginia,RDOMESTICMIG,1.331716697,2011
Washington,RDOMESTICMIG,3.446470122,2011
West Virginia,RDOMESTICMIG,0.5861168489999999,2011
Wisconsin,RDOMESTICMIG,-1.094923844,2011
Wyoming,RDOMESTICMIG,-0.362194332,2011
District of Columbia,RDOMESTICMIG,11.33288241,2011
Alabama,RDOMESTICMIG,-0.16841354100000003,2012
Alaska,RDOMESTICMIG,-1.949571184,2012
Arizona,RDOMESTICMIG,-0.42087527799999996,2012
Arkansas,RDOMESTICMIG,5.13128187,2012
California,RDOMESTICMIG,-1.173950696,2012
Colorado,RDOMESTICMIG,5.553675215,2012
Connecticut,RDOMESTICMIG,-5.611491546,2012
Delaware,RDOMESTICMIG,3.5983800169999998,2012
Florida,RDOMESTICMIG,5.125320316,2012
Georgia,RDOMESTICMIG,1.8522008769999998,2012
Hawaii,RDOMESTICMIG,-2.567288472,2012
Idaho,RDOMESTICMIG,-0.163554415,2012
Illinois,RDOMESTICMIG,-5.690471905,2012
Indiana,RDOMESTICMIG,-1.954161544,2012
Iowa,RDOMESTICMIG,-1.3988316580000002,2012
Kansas,RDOMESTICMIG,-1.789806028,2012
Kentucky,RDOMESTICMIG,-1.271262488,2012
Louisiana,RDOMESTICMIG,-0.16796075600000002,2012
Maine,RDOMESTICMIG,-0.467528596,2012
Maryland,RDOMESTICMIG,-1.432046554,2012
Massachusetts,RDOMESTICMIG,-1.63158264,2012
Michigan,RDOMESTICMIG,-3.394243177,2012
Minnesota,RDOMESTICMIG,-1.657431116,2012
Mississippi,RDOMESTICMIG,-1.8894809559999999,2012
Missouri,RDOMESTICMIG,-2.240644077,2012
Montana,RDOMESTICMIG,3.550986008,2012
Nebraska,RDOMESTICMIG,-0.49165445,2012
Nevada,RDOMESTICMIG,5.284415978999999,2012
New Hampshire,RDOMESTICMIG,-0.398574528,2012
New Jersey,RDOMESTICMIG,-5.589037608,2012
New Mexico,RDOMESTICMIG,-3.4201288930000002,2012
New York,RDOMESTICMIG,-5.94680886,2012
North Carolina,RDOMESTICMIG,3.299538451,2012
North Dakota,RDOMESTICMIG,15.58963681,2012
Ohio,RDOMESTICMIG,-3.204065457,2012
Oklahoma,RDOMESTICMIG,2.350732931,2012
Oregon,RDOMESTICMIG,3.376112881,2012
Pennsylvania,RDOMESTICMIG,-1.3587030009999999,2012
Rhode Island,RDOMESTICMIG,-5.02599711,2012
South Carolina,RDOMESTICMIG,5.613008112999999,2012
South Dakota,RDOMESTICMIG,5.243944715,2012
Tennessee,RDOMESTICMIG,4.286281332,2012
Texas,RDOMESTICMIG,5.630981772999999,2012
Utah,RDOMESTICMIG,-0.030685027,2012
Vermont,RDOMESTICMIG,-2.604208247,2012
Virginia,RDOMESTICMIG,0.603915329,2012
Washington,RDOMESTICMIG,1.9621768869999998,2012
West Virginia,RDOMESTICMIG,0.562067957,2012
Wisconsin,RDOMESTICMIG,-1.6538867259999999,2012
Wyoming,RDOMESTICMIG,9.651173763,2012
District of Columbia,RDOMESTICMIG,10.00583847,2012
Alabama,RDOMESTICMIG,0.396415887,2013
Alaska,RDOMESTICMIG,-3.789313102,2013
Arizona,RDOMESTICMIG,-0.5805623329999999,2013
Arkansas,RDOMESTICMIG,3.910475996,2013
California,RDOMESTICMIG,-1.341226344,2013
Colorado,RDOMESTICMIG,6.977583181,2013
Connecticut,RDOMESTICMIG,-4.731638212,2013
Delaware,RDOMESTICMIG,3.3971709789999998,2013
Florida,RDOMESTICMIG,4.918783369,2013
Georgia,RDOMESTICMIG,-0.576887568,2013
Hawaii,RDOMESTICMIG,-0.663156245,2013
Idaho,RDOMESTICMIG,2.986504627,2013
Illinois,RDOMESTICMIG,-5.238097733,2013
Indiana,RDOMESTICMIG,-0.231150462,2013
Iowa,RDOMESTICMIG,0.15012298400000001,2013
Kansas,RDOMESTICMIG,-4.369598429,2013
Kentucky,RDOMESTICMIG,-0.542180801,2013
Louisiana,RDOMESTICMIG,-0.496857926,2013
Maine,RDOMESTICMIG,-1.102625453,2013
Maryland,RDOMESTICMIG,-1.51387644,2013
Massachusetts,RDOMESTICMIG,-0.325484225,2013
Michigan,RDOMESTICMIG,-2.98681078,2013
Minnesota,RDOMESTICMIG,-0.414341818,2013
Mississippi,RDOMESTICMIG,-1.60546158,2013
Missouri,RDOMESTICMIG,-1.348776549,2013
Montana,RDOMESTICMIG,5.297948988,2013
Nebraska,RDOMESTICMIG,-0.478459136,2013
Nevada,RDOMESTICMIG,4.755226448999999,2013
New Hampshire,RDOMESTICMIG,-1.98644963,2013
New Jersey,RDOMESTICMIG,-5.120561617,2013
New Mexico,RDOMESTICMIG,-5.062940355,2013
New York,RDOMESTICMIG,-5.48204938,2013
North Carolina,RDOMESTICMIG,3.88690203,2013
North Dakota,RDOMESTICMIG,23.1894509,2013
Ohio,RDOMESTICMIG,-1.912302891,2013
Oklahoma,RDOMESTICMIG,3.599656175,2013
Oregon,RDOMESTICMIG,2.489666212,2013
Pennsylvania,RDOMESTICMIG,-2.483940274,2013
Rhode Island,RDOMESTICMIG,-4.874664707,2013
South Carolina,RDOMESTICMIG,5.954363292999999,2013
South Dakota,RDOMESTICMIG,5.197575735,2013
Tennessee,RDOMESTICMIG,2.089798328,2013
Texas,RDOMESTICMIG,4.428284006,2013
Utah,RDOMESTICMIG,1.9208121740000001,2013
Vermont,RDOMESTICMIG,-1.09817054,2013
Virginia,RDOMESTICMIG,0.304183119,2013
Washington,RDOMESTICMIG,2.250746157,2013
West Virginia,RDOMESTICMIG,-1.252861257,2013
Wisconsin,RDOMESTICMIG,-1.3697434419999999,2013
Wyoming,RDOMESTICMIG,4.54782108,2013
District of Columbia,RDOMESTICMIG,9.777666334,2013
Alabama,RDOMESTICMIG,0.42010154899999996,2014
Alaska,RDOMESTICMIG,-13.75449375,2014
Arizona,RDOMESTICMIG,-1.3130504729999999,2014
Arkansas,RDOMESTICMIG,6.280635867999999,2014
California,RDOMESTICMIG,-0.830982325,2014
Colorado,RDOMESTICMIG,7.587162607000001,2014
Connecticut,RDOMESTICMIG,-7.286251924,2014
Delaware,RDOMESTICMIG,5.148173903,2014
Florida,RDOMESTICMIG,7.01612271,2014
Georgia,RDOMESTICMIG,2.200466631,2014
Hawaii,RDOMESTICMIG,-3.6350806139999996,2014
Idaho,RDOMESTICMIG,4.738695787,2014
Illinois,RDOMESTICMIG,-7.3691757120000005,2014
Indiana,RDOMESTICMIG,-1.192171554,2014
Iowa,RDOMESTICMIG,-0.261312787,2014
Kansas,RDOMESTICMIG,-4.760146087,2014
Kentucky,RDOMESTICMIG,-0.8589544579999999,2014
Louisiana,RDOMESTICMIG,-1.3115694,2014
Maine,RDOMESTICMIG,0.399429666,2014
Maryland,RDOMESTICMIG,-2.56732105,2014
Massachusetts,RDOMESTICMIG,-2.431047603,2014
Michigan,RDOMESTICMIG,-2.895688474,2014
Minnesota,RDOMESTICMIG,-1.230969132,2014
Mississippi,RDOMESTICMIG,-3.134498274,2014
Missouri,RDOMESTICMIG,-1.333607961,2014
Montana,RDOMESTICMIG,4.464191542,2014
Nebraska,RDOMESTICMIG,-1.360362109,2014
Nevada,RDOMESTICMIG,8.390945678,2014
New Hampshire,RDOMESTICMIG,0.843200554,2014
New Jersey,RDOMESTICMIG,-6.21512647,2014
New Mexico,RDOMESTICMIG,-6.784475467,2014
New York,RDOMESTICMIG,-7.804947159,2014
North Carolina,RDOMESTICMIG,3.663640478,2014
North Dakota,RDOMESTICMIG,12.26510057,2014
Ohio,RDOMESTICMIG,-1.574969153,2014
Oklahoma,RDOMESTICMIG,1.132299656,2014
Oregon,RDOMESTICMIG,5.740470711,2014
Pennsylvania,RDOMESTICMIG,-2.459901351,2014
Rhode Island,RDOMESTICMIG,-3.212669318,2014
South Carolina,RDOMESTICMIG,8.040888713,2014
South Dakota,RDOMESTICMIG,0.6616883060000001,2014
Tennessee,RDOMESTICMIG,3.757448001,2014
Texas,RDOMESTICMIG,5.778507385,2014
Utah,RDOMESTICMIG,-0.42253359700000004,2014
Vermont,RDOMESTICMIG,-2.471643515,2014
Virginia,RDOMESTICMIG,-2.458329804,2014
Washington,RDOMESTICMIG,3.998924994,2014
West Virginia,RDOMESTICMIG,-1.484372912,2014
Wisconsin,RDOMESTICMIG,-1.7270527919999998,2014
Wyoming,RDOMESTICMIG,-4.577788133,2014
District of Columbia,RDOMESTICMIG,1.793572497,2014
Alabama,RNETMIG,1.011940839,2011
Alaska,RNETMIG,0.94818536,2011
Arizona,RNETMIG,2.3178011880000002,2011
Arkansas,RNETMIG,3.336627637,2011
California,RNETMIG,2.761377475,2011
Colorado,RNETMIG,6.933159301,2011
Connecticut,RNETMIG,1.116894253,2011
Delaware,RNETMIG,5.303281772,2011
Florida,RNETMIG,11.35960582,2011
Georgia,RNETMIG,3.3750066889999997,2011
Hawaii,RNETMIG,4.254976203,2011
Idaho,RNETMIG,0.9529488629999999,2011
Illinois,RNETMIG,-3.182713978,2011
Indiana,RNETMIG,0.155917628,2011
Iowa,RNETMIG,1.6846549069999999,2011
Kansas,RNETMIG,-1.4065493040000001,2011
Kentucky,RNETMIG,1.778006935,2011
Louisiana,RNETMIG,1.940239782,2011
Maine,RNETMIG,0.951308162,2011
Maryland,RNETMIG,4.604049507,2011
Massachusetts,RNETMIG,4.789037444,2011
Michigan,RNETMIG,-2.546041121,2011
Minnesota,RNETMIG,1.733459656,2011
Mississippi,RNETMIG,-1.337641982,2011
Missouri,RNETMIG,-0.9879542379999999,2011
Montana,RNETMIG,4.040767796,2011
Nebraska,RNETMIG,1.169359088,2011
Nevada,RNETMIG,-0.080780822,2011
New Hampshire,RNETMIG,-0.302889291,2011
New Jersey,RNETMIG,0.454262262,2011
New Mexico,RNETMIG,1.098143365,2011
New York,RNETMIG,1.494349865,2011
North Carolina,RNETMIG,5.047943911,2011
North Dakota,RNETMIG,10.67971377,2011
Ohio,RNETMIG,-1.8199833159999999,2011
Oklahoma,RNETMIG,3.0071529210000003,2011
Oregon,RNETMIG,4.528908033,2011
Pennsylvania,RNETMIG,1.5787816280000002,2011
Rhode Island,RNETMIG,-2.058811514,2011
South Carolina,RNETMIG,4.292891099999999,2011
South Dakota,RNETMIG,3.9905801339999996,2011
Tennessee,RNETMIG,3.696271044,2011
Texas,RNETMIG,7.675274758,2011
Utah,RNETMIG,1.4197618109999999,2011
Vermont,RNETMIG,0.25554166100000003,2011
Virginia,RNETMIG,4.975221195,2011
Washington,RNETMIG,6.416385462999999,2011
West Virginia,RNETMIG,1.1436557840000001,2011
Wisconsin,RNETMIG,-0.058431032,2011
Wyoming,RNETMIG,0.323324697,2011
District of Columbia,RNETMIG,16.80595478,2011
Alabama,RNETMIG,1.001332858,2012
Alaska,RNETMIG,1.8353761180000001,2012
Arizona,RNETMIG,0.621971456,2012
Arkansas,RNETMIG,7.15521245,2012
California,RNETMIG,2.772769544,2012
Colorado,RNETMIG,7.660863687000001,2012
Connecticut,RNETMIG,-1.059165898,2012
Delaware,RNETMIG,6.221262557,2012
Florida,RNETMIG,10.72257277,2012
Georgia,RNETMIG,4.426267501,2012
Hawaii,RNETMIG,4.316104881,2012
Idaho,RNETMIG,0.8485957909999999,2012
Illinois,RNETMIG,-3.382339088,2012
Indiana,RNETMIG,-0.507729624,2012
Iowa,RNETMIG,0.18955064600000002,2012
Kansas,RNETMIG,0.474640853,2012
Kentucky,RNETMIG,0.19991996399999998,2012
Louisiana,RNETMIG,1.5255890719999998,2012
Maine,RNETMIG,0.534533499,2012
Maryland,RNETMIG,3.2782158160000003,2012
Massachusetts,RNETMIG,3.646942942,2012
Michigan,RNETMIG,-1.522632227,2012
Minnesota,RNETMIG,0.748276741,2012
Mississippi,RNETMIG,-0.9667033890000001,2012
Missouri,RNETMIG,-0.800443675,2012
Montana,RNETMIG,4.41676353,2012
Nebraska,RNETMIG,1.51444715,2012
Nevada,RNETMIG,8.145300796,2012
New Hampshire,RNETMIG,1.045689826,2012
New Jersey,RNETMIG,-0.198999764,2012
